event_id,entry_timestamp,trigger_state,context_state,label_horizon,label_timestamp,label_return_bps,future_label_used_for_signal,simulated_order_intent,broker_or_private_endpoint_called
pullback_reclaim_24_dd100_4htrend100_v1_00096,2024-07-15T01:15:00+00:00,"{""prior_high"": 61401.55, ""pullback_depth"": 0.01190003, ""pullback_low"": 60670.87, ""volume_ratio"": 4.77163904}","{""context_interval"": ""15m"", ""feature_time"": ""2024-07-15T01:15:00+00:00"", ""trend_4h"": 0.02014299}",60m,2024-07-15T02:15:00+00:00,-39.805939,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00097,2024-07-16T15:50:00+00:00,"{""prior_high"": 64000.0, ""pullback_depth"": 0.01414688, ""pullback_low"": 63094.6, ""volume_ratio"": 3.35373017}","{""context_interval"": ""15m"", ""feature_time"": ""2024-07-16T15:50:00+00:00"", ""trend_4h"": 0.01239794}",60m,2024-07-16T16:50:00+00:00,-42.927499,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00098,2024-07-16T18:20:00+00:00,"{""prior_high"": 65000.0, ""pullback_depth"": 0.01335585, ""pullback_low"": 64131.87, ""volume_ratio"": 1.74060817}","{""context_interval"": ""15m"", ""feature_time"": ""2024-07-16T18:20:00+00:00"", ""trend_4h"": 0.01840208}",60m,2024-07-16T19:20:00+00:00,40.237598,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00099,2024-07-22T19:30:00+00:00,"{""prior_high"": 67985.79, ""pullback_depth"": 0.01114733, ""pullback_low"": 67227.93, ""volume_ratio"": 1.26524266}","{""context_interval"": ""15m"", ""feature_time"": ""2024-07-22T19:30:00+00:00"", ""trend_4h"": 0.0120271}",60m,2024-07-22T20:30:00+00:00,10.99117,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00100,2024-07-25T21:45:00+00:00,"{""prior_high"": 65161.2, ""pullback_depth"": 0.01158358, ""pullback_low"": 64406.4, ""volume_ratio"": 2.58834822}","{""context_interval"": ""15m"", ""feature_time"": ""2024-07-25T21:45:00+00:00"", ""trend_4h"": 0.01058887}",60m,2024-07-25T22:45:00+00:00,-1.908021,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00101,2024-07-25T22:00:00+00:00,"{""prior_high"": 65161.2, ""pullback_depth"": 0.01158358, ""pullback_low"": 64406.4, ""volume_ratio"": 4.08294599}","{""context_interval"": ""15m"", ""feature_time"": ""2024-07-25T22:00:00+00:00"", ""trend_4h"": 0.01213475}",60m,2024-07-25T23:00:00+00:00,-41.471212,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00102,2024-08-01T20:45:00+00:00,"{""prior_high"": 64310.93, ""pullback_depth"": 0.02333289, ""pullback_low"": 62810.37, ""volume_ratio"": 4.6160176}","{""context_interval"": ""15m"", ""feature_time"": ""2024-08-01T20:45:00+00:00"", ""trend_4h"": 0.02155153}",60m,2024-08-01T21:45:00+00:00,78.638697,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00103,2024-08-05T14:40:00+00:00,"{""prior_high"": 52905.74, ""pullback_depth"": 0.06185945, ""pullback_low"": 49633.02, ""volume_ratio"": 5.50769515}","{""context_interval"": ""15m"", ""feature_time"": ""2024-08-05T14:40:00+00:00"", ""trend_4h"": 0.02766209}",60m,2024-08-05T15:40:00+00:00,69.599262,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00104,2024-08-05T16:10:00+00:00,"{""prior_high"": 54178.83, ""pullback_depth"": 0.02852443, ""pullback_low"": 52633.41, ""volume_ratio"": 3.02057299}","{""context_interval"": ""15m"", ""feature_time"": ""2024-08-05T16:10:00+00:00"", ""trend_4h"": 0.05902076}",60m,2024-08-05T17:10:00+00:00,-118.445754,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00105,2024-08-06T00:15:00+00:00,"{""prior_high"": 55186.98, ""pullback_depth"": 0.02280955, ""pullback_low"": 53928.19, ""volume_ratio"": 2.4014536}","{""context_interval"": ""15m"", ""feature_time"": ""2024-08-06T00:15:00+00:00"", ""trend_4h"": 0.0151446}",60m,2024-08-06T01:15:00+00:00,116.864621,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00106,2024-08-06T00:20:00+00:00,"{""prior_high"": 55186.98, ""pullback_depth"": 0.02280955, ""pullback_low"": 53928.19, ""volume_ratio"": 2.72532732}","{""context_interval"": ""15m"", ""feature_time"": ""2024-08-06T00:20:00+00:00"", ""trend_4h"": 0.0151446}",60m,2024-08-06T01:20:00+00:00,52.174157,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00107,2024-08-06T00:25:00+00:00,"{""prior_high"": 55186.98, ""pullback_depth"": 0.02280955, ""pullback_low"": 53928.19, ""volume_ratio"": 12.84316772}","{""context_interval"": ""15m"", ""feature_time"": ""2024-08-06T00:25:00+00:00"", ""trend_4h"": 0.0151446}",60m,2024-08-06T01:25:00+00:00,71.727556,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00108,2024-08-06T00:55:00+00:00,"{""prior_high"": 55186.98, ""pullback_depth"": 0.02280955, ""pullback_low"": 53928.19, ""volume_ratio"": 2.17489859}","{""context_interval"": ""15m"", ""feature_time"": ""2024-08-06T00:55:00+00:00"", ""trend_4h"": 0.03127272}",60m,2024-08-06T01:55:00+00:00,-44.642857,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00109,2024-08-06T01:00:00+00:00,"{""prior_high"": 55186.98, ""pullback_depth"": 0.02280955, ""pullback_low"": 53928.19, ""volume_ratio"": 12.120124}","{""context_interval"": ""15m"", ""feature_time"": ""2024-08-06T01:00:00+00:00"", ""trend_4h"": 0.03195048}",60m,2024-08-06T02:00:00+00:00,-58.24614,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00110,2024-08-06T14:15:00+00:00,"{""prior_high"": 55753.33, ""pullback_depth"": 0.02407695, ""pullback_low"": 54410.96, ""volume_ratio"": 3.34995174}","{""context_interval"": ""15m"", ""feature_time"": ""2024-08-06T14:15:00+00:00"", ""trend_4h"": 0.02019369}",60m,2024-08-06T15:15:00+00:00,-77.820324,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00111,2024-08-08T02:00:00+00:00,"{""prior_high"": 55525.4, ""pullback_depth"": 0.01450129, ""pullback_low"": 54720.21, ""volume_ratio"": 3.69276825}","{""context_interval"": ""15m"", ""feature_time"": ""2024-08-08T02:00:00+00:00"", ""trend_4h"": 0.02916067}",60m,2024-08-08T03:00:00+00:00,73.889759,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00112,2024-08-08T02:20:00+00:00,"{""prior_high"": 55525.4, ""pullback_depth"": 0.01450129, ""pullback_low"": 54720.21, ""volume_ratio"": 1.49620788}","{""context_interval"": ""15m"", ""feature_time"": ""2024-08-08T02:20:00+00:00"", ""trend_4h"": 0.03842148}",60m,2024-08-08T03:20:00+00:00,-8.872285,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00113,2024-08-08T02:25:00+00:00,"{""prior_high"": 55525.4, ""pullback_depth"": 0.01450129, ""pullback_low"": 54720.21, ""volume_ratio"": 2.01775347}","{""context_interval"": ""15m"", ""feature_time"": ""2024-08-08T02:25:00+00:00"", ""trend_4h"": 0.03842148}",60m,2024-08-08T03:25:00+00:00,-14.004312,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00114,2024-08-08T14:45:00+00:00,"{""prior_high"": 58467.65, ""pullback_depth"": 0.02521035, ""pullback_low"": 56993.66, ""volume_ratio"": 1.38801886}","{""context_interval"": ""15m"", ""feature_time"": ""2024-08-08T14:45:00+00:00"", ""trend_4h"": 0.01631356}",60m,2024-08-08T15:45:00+00:00,87.747937,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00115,2024-08-08T15:05:00+00:00,"{""prior_high"": 58467.65, ""pullback_depth"": 0.02521035, ""pullback_low"": 56993.66, ""volume_ratio"": 2.02694182}","{""context_interval"": ""15m"", ""feature_time"": ""2024-08-08T15:05:00+00:00"", ""trend_4h"": 0.02515769}",60m,2024-08-08T16:05:00+00:00,111.014095,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00116,2024-08-08T16:00:00+00:00,"{""prior_high"": 58467.65, ""pullback_depth"": 0.02147273, ""pullback_low"": 57212.19, ""volume_ratio"": 8.06599832}","{""context_interval"": ""15m"", ""feature_time"": ""2024-08-08T16:00:00+00:00"", ""trend_4h"": 0.03683605}",60m,2024-08-08T17:00:00+00:00,-31.997004,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00117,2024-08-12T11:30:00+00:00,"{""prior_high"": 59034.24, ""pullback_depth"": 0.01491507, ""pullback_low"": 58153.74, ""volume_ratio"": 11.17875289}","{""context_interval"": ""15m"", ""feature_time"": ""2024-08-12T11:30:00+00:00"", ""trend_4h"": 0.0214414}",60m,2024-08-12T12:30:00+00:00,34.239629,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00118,2024-08-12T14:35:00+00:00,"{""prior_high"": 59943.01, ""pullback_depth"": 0.03749345, ""pullback_low"": 57695.54, ""volume_ratio"": 6.63642769}","{""context_interval"": ""15m"", ""feature_time"": ""2024-08-12T14:35:00+00:00"", ""trend_4h"": 0.01587755}",60m,2024-08-12T15:35:00+00:00,-135.906553,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00119,2024-08-13T16:30:00+00:00,"{""prior_high"": 59644.0, ""pullback_depth"": 0.01033482, ""pullback_low"": 59027.59, ""volume_ratio"": 2.66856089}","{""context_interval"": ""15m"", ""feature_time"": ""2024-08-13T16:30:00+00:00"", ""trend_4h"": 0.01793126}",60m,2024-08-13T17:30:00+00:00,213.336097,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00120,2024-08-16T04:55:00+00:00,"{""prior_high"": 58476.91, ""pullback_depth"": 0.01144606, ""pullback_low"": 57807.58, ""volume_ratio"": 16.77536784}","{""context_interval"": ""15m"", ""feature_time"": ""2024-08-16T04:55:00+00:00"", ""trend_4h"": 0.01246477}",60m,2024-08-16T05:55:00+00:00,-9.25441,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00121,2024-08-21T18:30:00+00:00,"{""prior_high"": 60172.33, ""pullback_depth"": 0.01019405, ""pullback_low"": 59558.93, ""volume_ratio"": 2.43604754}","{""context_interval"": ""15m"", ""feature_time"": ""2024-08-21T18:30:00+00:00"", ""trend_4h"": 0.0131219}",60m,2024-08-21T19:30:00+00:00,106.514739,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00122,2024-08-23T17:45:00+00:00,"{""prior_high"": 62269.5, ""pullback_depth"": 0.0136701, ""pullback_low"": 61418.27, ""volume_ratio"": 14.16273778}","{""context_interval"": ""15m"", ""feature_time"": ""2024-08-23T17:45:00+00:00"", ""trend_4h"": 0.01947403}",60m,2024-08-23T18:45:00+00:00,100.201152,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00123,2024-08-23T17:55:00+00:00,"{""prior_high"": 62269.5, ""pullback_depth"": 0.0136701, ""pullback_low"": 61418.27, ""volume_ratio"": 2.13128372}","{""context_interval"": ""15m"", ""feature_time"": ""2024-08-23T17:55:00+00:00"", ""trend_4h"": 0.01947403}",60m,2024-08-23T18:55:00+00:00,32.819048,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00124,2024-08-23T18:00:00+00:00,"{""prior_high"": 62269.5, ""pullback_depth"": 0.0136701, ""pullback_low"": 61418.27, ""volume_ratio"": 4.48430912}","{""context_interval"": ""15m"", ""feature_time"": ""2024-08-23T18:00:00+00:00"", ""trend_4h"": 0.03180075}",60m,2024-08-23T19:00:00+00:00,2.331874,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00125,2024-08-23T19:10:00+00:00,"{""prior_high"": 62269.5, ""pullback_depth"": 0.01057018, ""pullback_low"": 61611.3, ""volume_ratio"": 2.14426883}","{""context_interval"": ""15m"", ""feature_time"": ""2024-08-23T19:10:00+00:00"", ""trend_4h"": 0.03569115}",60m,2024-08-23T20:10:00+00:00,37.894438,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00126,2024-09-09T01:00:00+00:00,"{""prior_high"": 55250.0, ""pullback_depth"": 0.01408778, ""pullback_low"": 54471.65, ""volume_ratio"": 1.97207774}","{""context_interval"": ""15m"", ""feature_time"": ""2024-09-09T01:00:00+00:00"", ""trend_4h"": 0.01291324}",60m,2024-09-09T02:00:00+00:00,-41.678544,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00127,2024-09-09T16:20:00+00:00,"{""prior_high"": 55699.9, ""pullback_depth"": 0.01553522, ""pullback_low"": 54834.59, ""volume_ratio"": 3.863954}","{""context_interval"": ""15m"", ""feature_time"": ""2024-09-09T16:20:00+00:00"", ""trend_4h"": 0.01231739}",60m,2024-09-09T17:20:00+00:00,97.925112,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00128,2024-09-09T16:45:00+00:00,"{""prior_high"": 55699.9, ""pullback_depth"": 0.01553522, ""pullback_low"": 54834.59, ""volume_ratio"": 25.37859943}","{""context_interval"": ""15m"", ""feature_time"": ""2024-09-09T16:45:00+00:00"", ""trend_4h"": 0.01763299}",60m,2024-09-09T17:45:00+00:00,39.974431,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00129,2024-09-09T16:50:00+00:00,"{""prior_high"": 55699.9, ""pullback_depth"": 0.01553522, ""pullback_low"": 54834.59, ""volume_ratio"": 41.36790065}","{""context_interval"": ""15m"", ""feature_time"": ""2024-09-09T16:50:00+00:00"", ""trend_4h"": 0.01763299}",60m,2024-09-09T17:50:00+00:00,25.581789,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00130,2024-09-09T17:00:00+00:00,"{""prior_high"": 55699.9, ""pullback_depth"": 0.01547256, ""pullback_low"": 54838.08, ""volume_ratio"": 12.89736742}","{""context_interval"": ""15m"", ""feature_time"": ""2024-09-09T17:00:00+00:00"", ""trend_4h"": 0.02028853}",60m,2024-09-09T18:00:00+00:00,10.229283,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00131,2024-09-10T18:15:00+00:00,"{""prior_high"": 57285.74, ""pullback_depth"": 0.01268955, ""pullback_low"": 56558.81, ""volume_ratio"": 5.53705797}","{""context_interval"": ""15m"", ""feature_time"": ""2024-09-10T18:15:00+00:00"", ""trend_4h"": 0.01254247}",60m,2024-09-10T19:15:00+00:00,-8.375326,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00132,2024-09-11T16:50:00+00:00,"{""prior_high"": 57084.7, ""pullback_depth"": 0.02483503, ""pullback_low"": 55667.0, ""volume_ratio"": 3.10626417}","{""context_interval"": ""15m"", ""feature_time"": ""2024-09-11T16:50:00+00:00"", ""trend_4h"": 0.01112378}",60m,2024-09-11T17:50:00+00:00,73.280855,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00133,2024-09-13T15:30:00+00:00,"{""prior_high"": 58340.52, ""pullback_depth"": 0.01040443, ""pullback_low"": 57733.52, ""volume_ratio"": 5.98843933}","{""context_interval"": ""15m"", ""feature_time"": ""2024-09-13T15:30:00+00:00"", ""trend_4h"": 0.01257608}",60m,2024-09-13T16:30:00+00:00,36.759824,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00134,2024-09-18T23:35:00+00:00,"{""prior_high"": 61235.0, ""pullback_depth"": 0.01648044, ""pullback_low"": 60225.82, ""volume_ratio"": 8.55889293}","{""context_interval"": ""15m"", ""feature_time"": ""2024-09-18T23:35:00+00:00"", ""trend_4h"": 0.01129839}",60m,2024-09-19T00:35:00+00:00,163.194433,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00135,2024-09-18T23:55:00+00:00,"{""prior_high"": 61235.0, ""pullback_depth"": 0.01648044, ""pullback_low"": 60225.82, ""volume_ratio"": 4.88702245}","{""context_interval"": ""15m"", ""feature_time"": ""2024-09-18T23:55:00+00:00"", ""trend_4h"": 0.01395365}",60m,2024-09-19T00:55:00+00:00,109.248723,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00136,2024-09-19T00:00:00+00:00,"{""prior_high"": 61235.0, ""pullback_depth"": 0.01568482, ""pullback_low"": 60274.54, ""volume_ratio"": 4.88146457}","{""context_interval"": ""15m"", ""feature_time"": ""2024-09-19T00:00:00+00:00"", ""trend_4h"": 0.02346685}",60m,2024-09-19T01:00:00+00:00,19.857242,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00137,2024-09-19T00:10:00+00:00,"{""prior_high"": 61235.0, ""pullback_depth"": 0.01507292, ""pullback_low"": 60312.01, ""volume_ratio"": 9.3719787}","{""context_interval"": ""15m"", ""feature_time"": ""2024-09-19T00:10:00+00:00"", ""trend_4h"": 0.02346685}",60m,2024-09-19T01:10:00+00:00,-31.617066,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00138,2024-09-19T00:20:00+00:00,"{""prior_high"": 61235.0, ""pullback_depth"": 0.0143062, ""pullback_low"": 60358.96, ""volume_ratio"": 20.45921586}","{""context_interval"": ""15m"", ""feature_time"": ""2024-09-19T00:20:00+00:00"", ""trend_4h"": 0.0385191}",60m,2024-09-19T01:20:00+00:00,-61.379331,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00139,2024-09-23T02:35:00+00:00,"{""prior_high"": 63864.64, ""pullback_depth"": 0.01052789, ""pullback_low"": 63192.28, ""volume_ratio"": 6.36407421}","{""context_interval"": ""15m"", ""feature_time"": ""2024-09-23T02:35:00+00:00"", ""trend_4h"": 0.01453439}",60m,2024-09-23T03:35:00+00:00,91.133927,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00140,2024-10-07T14:15:00+00:00,"{""prior_high"": 63638.89, ""pullback_depth"": 0.01269004, ""pullback_low"": 62831.31, ""volume_ratio"": 5.45829107}","{""context_interval"": ""15m"", ""feature_time"": ""2024-10-07T14:15:00+00:00"", ""trend_4h"": 0.01120381}",60m,2024-10-07T15:15:00+00:00,-73.821475,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00141,2024-10-07T14:20:00+00:00,"{""prior_high"": 63638.89, ""pullback_depth"": 0.01269004, ""pullback_low"": 62831.31, ""volume_ratio"": 18.87044987}","{""context_interval"": ""15m"", ""feature_time"": ""2024-10-07T14:20:00+00:00"", ""trend_4h"": 0.01120381}",60m,2024-10-07T15:20:00+00:00,-69.577886,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00142,2024-11-06T00:30:00+00:00,"{""prior_high"": 70254.09, ""pullback_depth"": 0.01463915, ""pullback_low"": 69225.63, ""volume_ratio"": 7.29375779}","{""context_interval"": ""15m"", ""feature_time"": ""2024-11-06T00:30:00+00:00"", ""trend_4h"": 0.01202881}",60m,2024-11-06T01:30:00+00:00,106.535994,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00143,2024-11-06T00:35:00+00:00,"{""prior_high"": 70254.09, ""pullback_depth"": 0.01358896, ""pullback_low"": 69299.41, ""volume_ratio"": 11.68371907}","{""context_interval"": ""15m"", ""feature_time"": ""2024-11-06T00:35:00+00:00"", ""trend_4h"": 0.01202881}",60m,2024-11-06T01:35:00+00:00,14.564608,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00144,2024-11-06T00:40:00+00:00,"{""prior_high"": 70254.09, ""pullback_depth"": 0.01358896, ""pullback_low"": 69299.41, ""volume_ratio"": 8.94225672}","{""context_interval"": ""15m"", ""feature_time"": ""2024-11-06T00:40:00+00:00"", ""trend_4h"": 0.01202881}",60m,2024-11-06T01:40:00+00:00,5.725812,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00145,2024-11-06T00:45:00+00:00,"{""prior_high"": 70254.09, ""pullback_depth"": 0.01355651, ""pullback_low"": 69301.69, ""volume_ratio"": 25.30581812}","{""context_interval"": ""15m"", ""feature_time"": ""2024-11-06T00:45:00+00:00"", ""trend_4h"": 0.01905752}",60m,2024-11-06T01:45:00+00:00,-59.101365,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00146,2024-11-06T02:55:00+00:00,"{""prior_high"": 71326.0, ""pullback_depth"": 0.01011412, ""pullback_low"": 70604.6, ""volume_ratio"": 1.44796978}","{""context_interval"": ""15m"", ""feature_time"": ""2024-11-06T02:55:00+00:00"", ""trend_4h"": 0.04416892}",60m,2024-11-06T03:55:00+00:00,117.301976,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00147,2024-11-06T03:00:00+00:00,"{""prior_high"": 71326.0, ""pullback_depth"": 0.01011412, ""pullback_low"": 70604.6, ""volume_ratio"": 10.65589176}","{""context_interval"": ""15m"", ""feature_time"": ""2024-11-06T03:00:00+00:00"", ""trend_4h"": 0.0487023}",60m,2024-11-06T04:00:00+00:00,96.900273,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00148,2024-11-06T03:05:00+00:00,"{""prior_high"": 71326.0, ""pullback_depth"": 0.01011412, ""pullback_low"": 70604.6, ""volume_ratio"": 27.33473129}","{""context_interval"": ""15m"", ""feature_time"": ""2024-11-06T03:05:00+00:00"", ""trend_4h"": 0.0487023}",60m,2024-11-06T04:05:00+00:00,20.325203,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00149,2024-11-06T03:10:00+00:00,"{""prior_high"": 71326.0, ""pullback_depth"": 0.01011412, ""pullback_low"": 70604.6, ""volume_ratio"": 5.36191981}","{""context_interval"": ""15m"", ""feature_time"": ""2024-11-06T03:10:00+00:00"", ""trend_4h"": 0.0487023}",60m,2024-11-06T04:10:00+00:00,47.295946,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00150,2024-11-11T01:20:00+00:00,"{""prior_high"": 81497.77, ""pullback_depth"": 0.01837805, ""pullback_low"": 80000.0, ""volume_ratio"": 2.0514452}","{""context_interval"": ""15m"", ""feature_time"": ""2024-11-11T01:20:00+00:00"", ""trend_4h"": 0.02091494}",60m,2024-11-11T02:20:00+00:00,82.937529,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00151,2024-11-11T01:35:00+00:00,"{""prior_high"": 81497.77, ""pullback_depth"": 0.01837805, ""pullback_low"": 80000.0, ""volume_ratio"": 2.01096625}","{""context_interval"": ""15m"", ""feature_time"": ""2024-11-11T01:35:00+00:00"", ""trend_4h"": 0.01567173}",60m,2024-11-11T02:35:00+00:00,30.552679,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00152,2024-11-11T01:50:00+00:00,"{""prior_high"": 81497.77, ""pullback_depth"": 0.01579417, ""pullback_low"": 80210.58, ""volume_ratio"": 2.87078377}","{""context_interval"": ""15m"", ""feature_time"": ""2024-11-11T01:50:00+00:00"", ""trend_4h"": 0.01842954}",60m,2024-11-11T02:50:00+00:00,-28.982565,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00153,2024-11-11T15:30:00+00:00,"{""prior_high"": 82405.61, ""pullback_depth"": 0.014379, ""pullback_low"": 81220.7, ""volume_ratio"": 4.17483229}","{""context_interval"": ""15m"", ""feature_time"": ""2024-11-11T15:30:00+00:00"", ""trend_4h"": 0.01858282}",60m,2024-11-11T16:30:00+00:00,36.989094,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00154,2024-11-11T15:35:00+00:00,"{""prior_high"": 82405.61, ""pullback_depth"": 0.014379, ""pullback_low"": 81220.7, ""volume_ratio"": 3.16313976}","{""context_interval"": ""15m"", ""feature_time"": ""2024-11-11T15:35:00+00:00"", ""trend_4h"": 0.01858282}",60m,2024-11-11T16:35:00+00:00,40.790522,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00155,2024-11-11T16:00:00+00:00,"{""prior_high"": 82405.61, ""pullback_depth"": 0.01160346, ""pullback_low"": 81449.42, ""volume_ratio"": 1.2754458}","{""context_interval"": ""15m"", ""feature_time"": ""2024-11-11T16:00:00+00:00"", ""trend_4h"": 0.02222974}",60m,2024-11-11T17:00:00+00:00,-27.184615,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00156,2024-11-11T18:35:00+00:00,"{""prior_high"": 84840.0, ""pullback_depth"": 0.01128713, ""pullback_low"": 83882.4, ""volume_ratio"": 2.07035973}","{""context_interval"": ""15m"", ""feature_time"": ""2024-11-11T18:35:00+00:00"", ""trend_4h"": 0.03798583}",60m,2024-11-11T19:35:00+00:00,165.386331,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00157,2024-11-11T18:40:00+00:00,"{""prior_high"": 84840.0, ""pullback_depth"": 0.01128713, ""pullback_low"": 83882.4, ""volume_ratio"": 2.15015051}","{""context_interval"": ""15m"", ""feature_time"": ""2024-11-11T18:40:00+00:00"", ""trend_4h"": 0.03798583}",60m,2024-11-11T19:40:00+00:00,108.236193,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00158,2024-11-11T18:50:00+00:00,"{""prior_high"": 84840.0, ""pullback_depth"": 0.01128713, ""pullback_low"": 83882.4, ""volume_ratio"": 1.57607433}","{""context_interval"": ""15m"", ""feature_time"": ""2024-11-11T18:50:00+00:00"", ""trend_4h"": 0.04140772}",60m,2024-11-11T19:50:00+00:00,56.266825,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00159,2024-11-11T19:05:00+00:00,"{""prior_high"": 84840.0, ""pullback_depth"": 0.01128713, ""pullback_low"": 83882.4, ""volume_ratio"": 5.30346046}","{""context_interval"": ""15m"", ""feature_time"": ""2024-11-11T19:05:00+00:00"", ""trend_4h"": 0.04220914}",60m,2024-11-11T20:05:00+00:00,76.059066,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00160,2024-11-11T20:05:00+00:00,"{""prior_high"": 84900.12, ""pullback_depth"": 0.01198726, ""pullback_low"": 83882.4, ""volume_ratio"": 2.02715077}","{""context_interval"": ""15m"", ""feature_time"": ""2024-11-11T20:05:00+00:00"", ""trend_4h"": 0.02642644}",60m,2024-11-11T21:05:00+00:00,31.641033,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00161,2024-11-11T21:15:00+00:00,"{""prior_high"": 86500.0, ""pullback_depth"": 0.01069792, ""pullback_low"": 85574.63, ""volume_ratio"": 1.3583878}","{""context_interval"": ""15m"", ""feature_time"": ""2024-11-11T21:15:00+00:00"", ""trend_4h"": 0.03009142}",60m,2024-11-11T22:15:00+00:00,-108.061646,False,long_target_position_replay,False
pullback_reclaim_24_dd100_4htrend100_v1_00162,2024-11-12T06:45:00+00:00,"{""prior_high"": 89418.45, ""pullback_depth"": 0.01395003, ""pullback_low"": 88171.06, ""volume_ratio"": 5.03750665}","{""context_interval"": ""15m"", ""feature_time"": ""2024-11-12T06:45:00+00:00"", ""trend_4h"": 0.02255352}",60m,2024-11-12T07:45:00+00:00,-31.299441,False,long_target_position_replay,False
