sample_index,sample_captured_at,timestamp,ts,symbol,side,level,price,size,liquidation_orders,order_count,source_record_id
3,2026-06-20T16:33:06Z,2026-06-20T16:33:07.007000Z,1781973187007,BTCUSDT,ask,25,63914.6,195.49,0,4,okx-book-sample:BTC-USDT-SWAP:3:1781973187007:ask:25
3,2026-06-20T16:33:06Z,2026-06-20T16:33:07.007000Z,1781973187007,BTCUSDT,ask,26,63914.7,75.01,0,2,okx-book-sample:BTC-USDT-SWAP:3:1781973187007:ask:26
3,2026-06-20T16:33:06Z,2026-06-20T16:33:07.007000Z,1781973187007,BTCUSDT,ask,27,63914.9,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:3:1781973187007:ask:27
3,2026-06-20T16:33:06Z,2026-06-20T16:33:07.007000Z,1781973187007,BTCUSDT,ask,28,63915,28.46,0,5,okx-book-sample:BTC-USDT-SWAP:3:1781973187007:ask:28
3,2026-06-20T16:33:06Z,2026-06-20T16:33:07.007000Z,1781973187007,BTCUSDT,ask,29,63915.2,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:3:1781973187007:ask:29
3,2026-06-20T16:33:06Z,2026-06-20T16:33:07.007000Z,1781973187007,BTCUSDT,ask,30,63915.3,37.51,0,1,okx-book-sample:BTC-USDT-SWAP:3:1781973187007:ask:30
3,2026-06-20T16:33:06Z,2026-06-20T16:33:07.007000Z,1781973187007,BTCUSDT,ask,31,63915.6,0.12,0,1,okx-book-sample:BTC-USDT-SWAP:3:1781973187007:ask:31
3,2026-06-20T16:33:06Z,2026-06-20T16:33:07.007000Z,1781973187007,BTCUSDT,ask,32,63915.8,58.75,0,5,okx-book-sample:BTC-USDT-SWAP:3:1781973187007:ask:32
3,2026-06-20T16:33:06Z,2026-06-20T16:33:07.007000Z,1781973187007,BTCUSDT,ask,33,63915.9,7.88,0,1,okx-book-sample:BTC-USDT-SWAP:3:1781973187007:ask:33
3,2026-06-20T16:33:06Z,2026-06-20T16:33:07.007000Z,1781973187007,BTCUSDT,ask,34,63916,73.1,0,1,okx-book-sample:BTC-USDT-SWAP:3:1781973187007:ask:34
3,2026-06-20T16:33:06Z,2026-06-20T16:33:07.007000Z,1781973187007,BTCUSDT,ask,35,63916.1,87.17,0,2,okx-book-sample:BTC-USDT-SWAP:3:1781973187007:ask:35
3,2026-06-20T16:33:06Z,2026-06-20T16:33:07.007000Z,1781973187007,BTCUSDT,ask,36,63916.2,0.02,0,1,okx-book-sample:BTC-USDT-SWAP:3:1781973187007:ask:36
3,2026-06-20T16:33:06Z,2026-06-20T16:33:07.007000Z,1781973187007,BTCUSDT,ask,37,63916.3,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:3:1781973187007:ask:37
3,2026-06-20T16:33:06Z,2026-06-20T16:33:07.007000Z,1781973187007,BTCUSDT,ask,38,63916.4,0.02,0,2,okx-book-sample:BTC-USDT-SWAP:3:1781973187007:ask:38
3,2026-06-20T16:33:06Z,2026-06-20T16:33:07.007000Z,1781973187007,BTCUSDT,ask,39,63916.5,142.21,0,2,okx-book-sample:BTC-USDT-SWAP:3:1781973187007:ask:39
3,2026-06-20T16:33:06Z,2026-06-20T16:33:07.007000Z,1781973187007,BTCUSDT,ask,40,63916.7,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:3:1781973187007:ask:40
3,2026-06-20T16:33:06Z,2026-06-20T16:33:07.007000Z,1781973187007,BTCUSDT,ask,41,63916.8,376.44,0,5,okx-book-sample:BTC-USDT-SWAP:3:1781973187007:ask:41
3,2026-06-20T16:33:06Z,2026-06-20T16:33:07.007000Z,1781973187007,BTCUSDT,ask,42,63916.9,1,0,1,okx-book-sample:BTC-USDT-SWAP:3:1781973187007:ask:42
3,2026-06-20T16:33:06Z,2026-06-20T16:33:07.007000Z,1781973187007,BTCUSDT,ask,43,63917.1,0.31,0,2,okx-book-sample:BTC-USDT-SWAP:3:1781973187007:ask:43
3,2026-06-20T16:33:06Z,2026-06-20T16:33:07.007000Z,1781973187007,BTCUSDT,ask,44,63917.2,83.01,0,3,okx-book-sample:BTC-USDT-SWAP:3:1781973187007:ask:44
3,2026-06-20T16:33:06Z,2026-06-20T16:33:07.007000Z,1781973187007,BTCUSDT,ask,45,63917.3,1.57,0,1,okx-book-sample:BTC-USDT-SWAP:3:1781973187007:ask:45
3,2026-06-20T16:33:06Z,2026-06-20T16:33:07.007000Z,1781973187007,BTCUSDT,ask,46,63917.4,65.4,0,1,okx-book-sample:BTC-USDT-SWAP:3:1781973187007:ask:46
3,2026-06-20T16:33:06Z,2026-06-20T16:33:07.007000Z,1781973187007,BTCUSDT,ask,47,63917.7,8.01,0,2,okx-book-sample:BTC-USDT-SWAP:3:1781973187007:ask:47
3,2026-06-20T16:33:06Z,2026-06-20T16:33:07.007000Z,1781973187007,BTCUSDT,ask,48,63917.8,1.57,0,1,okx-book-sample:BTC-USDT-SWAP:3:1781973187007:ask:48
3,2026-06-20T16:33:06Z,2026-06-20T16:33:07.007000Z,1781973187007,BTCUSDT,ask,49,63918,0.03,0,1,okx-book-sample:BTC-USDT-SWAP:3:1781973187007:ask:49
3,2026-06-20T16:33:06Z,2026-06-20T16:33:07.007000Z,1781973187007,BTCUSDT,ask,50,63918.1,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:3:1781973187007:ask:50
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,1,63909,44.28,0,7,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:1
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,2,63908.9,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:2
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,3,63908.4,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:3
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,4,63908.1,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:4
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,5,63908,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:5
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,6,63907.6,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:6
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,7,63907.5,0.03,0,2,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:7
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,8,63907.4,3,0,3,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:8
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,9,63907.2,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:9
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,10,63906.6,0.03,0,2,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:10
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,11,63906.5,28.02,0,5,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:11
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,12,63906.3,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:12
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,13,63906.1,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:13
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,14,63906,0.03,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:14
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,15,63905.8,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:15
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,16,63905.3,0.02,0,2,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:16
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,17,63905.1,0.15,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:17
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,18,63904.7,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:18
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,19,63904.6,0.06,0,2,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:19
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,20,63904.2,0.31,0,2,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:20
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,21,63904,0.05,0,2,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:21
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,22,63903.9,0.02,0,2,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:22
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,23,63903.7,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:23
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,24,63903.5,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:24
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,25,63903.4,0.02,0,2,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:25
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,26,63903.1,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:26
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,27,63903,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:27
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,28,63902.8,6.28,0,2,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:28
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,29,63902.7,74.61,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:29
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,30,63902.5,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:30
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,31,63902.2,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:31
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,32,63901.9,0.15,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:32
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,33,63901.8,0.29,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:33
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,34,63901.7,0.04,0,3,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:34
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,35,63901.6,0.04,0,2,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:35
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,36,63901.5,0.51,0,2,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:36
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,37,63901.3,0.2,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:37
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,38,63901.2,0.02,0,2,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:38
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,39,63901.1,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:39
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,40,63900.9,69.48,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:40
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,41,63900.8,0.02,0,2,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:41
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,42,63900.3,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:42
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,43,63900.2,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:43
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,44,63900.1,0.47,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:44
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,45,63900,18.71,0,12,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:45
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,46,63899.9,0.02,0,2,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:46
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,47,63899.6,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:47
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,48,63899.5,0.6,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:48
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,49,63899.4,1.03,0,3,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:49
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,bid,50,63899.1,1,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:bid:50
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,1,63909.1,1450.2,0,70,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:1
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,2,63909.2,0.02,0,2,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:2
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,3,63909.4,0.31,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:3
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,4,63909.5,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:4
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,5,63909.6,1.58,0,2,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:5
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,6,63910,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:6
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,7,63910.1,38.42,0,2,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:7
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,8,63910.2,193.56,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:8
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,9,63910.3,0.02,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:9
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,10,63910.4,0.02,0,2,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:10
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,11,63910.5,1.01,0,2,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:11
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,12,63910.6,130.84,0,3,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:12
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,13,63910.7,10.06,0,7,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:13
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,14,63910.8,140.64,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:14
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,15,63911.2,1.58,0,2,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:15
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,16,63911.6,77.36,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:16
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,17,63911.7,1.57,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:17
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,18,63911.8,12.01,0,3,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:18
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,19,63912,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:19
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,20,63912.1,58.72,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:20
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,21,63912.2,1.57,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:21
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,22,63912.3,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:22
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,23,63912.7,0.03,0,3,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:23
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,24,63912.8,140.64,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:24
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,25,63912.9,0.02,0,2,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:25
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,26,63913.2,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:26
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,27,63913.4,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:27
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,28,63913.8,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:28
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,29,63914,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:29
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,30,63914.1,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:30
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,31,63914.3,34.1,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:31
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,32,63914.4,14.39,0,3,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:32
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,33,63914.5,36.02,0,3,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:33
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,34,63914.6,321.35,0,3,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:34
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,35,63914.7,75.01,0,2,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:35
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,36,63914.9,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:36
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,37,63915,20.63,0,3,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:37
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,38,63915.2,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:38
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,39,63915.3,37.51,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:39
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,40,63915.4,1.01,0,2,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:40
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,41,63915.6,0.25,0,2,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:41
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,42,63915.8,0.03,0,3,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:42
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,43,63916,479.37,0,2,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:43
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,44,63916.1,87.17,0,2,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:44
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,45,63916.2,3.9,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:45
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,46,63916.3,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:46
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,47,63916.4,0.02,0,2,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:47
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,48,63916.5,142.21,0,2,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:48
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,49,63916.6,61.23,0,3,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:49
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.957000Z,1781973187957,BTCUSDT,ask,50,63916.7,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:4:1781973187957:ask:50
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,1,63909,44.23,0,11,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:1
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,2,63908.9,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:2
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,3,63908.1,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:3
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,4,63908,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:4
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,5,63907.6,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:5
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,6,63907.5,0.04,0,3,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:6
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,7,63907.4,3,0,3,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:7
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,8,63907.2,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:8
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,9,63906.9,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:9
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,10,63906.6,0.03,0,2,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:10
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,11,63906.5,28.02,0,5,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:11
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.907000Z,1781973188907,BTCUSDT,bid,12,63906.3,0.01,0,1,okx-book-sample:BTC-USDT-SWAP:5:1781973188907:bid:12
