timestamp,open_time,symbol,open,high,low,close,volume_contracts,volume_base,volume_quote,confirm,source_record_id
2026-05-08T12:00:00Z,1778241600000,BTCUSDT,80193.2,80520,79500,80118.5,2339287.71,23392.8771,1870531358.99574,1,okx:BTC-USDT-SWAP:1778241600000
2026-05-08T16:00:00Z,1778256000000,BTCUSDT,80118.6,80272.7,79706.5,80141.6,1059818.71,10598.1871,847874228.84988,1,okx:BTC-USDT-SWAP:1778256000000
2026-05-08T20:00:00Z,1778270400000,BTCUSDT,80141.7,80367.2,80038.9,80152.4,366563.85,3665.6385,294009910.38062,1,okx:BTC-USDT-SWAP:1778270400000
2026-05-09T00:00:00Z,1778284800000,BTCUSDT,80152.5,80541.8,80089.7,80346.1,426366.52,4263.6652,342471108.74319,1,okx:BTC-USDT-SWAP:1778284800000
2026-05-09T04:00:00Z,1778299200000,BTCUSDT,80346.2,80649.9,80090,80190,687553.32,6875.5332,552464104.36526,1,okx:BTC-USDT-SWAP:1778299200000
2026-05-09T08:00:00Z,1778313600000,BTCUSDT,80190.1,80415.8,80120.1,80303.4,420622.65,4206.2265,337621475.88705,1,okx:BTC-USDT-SWAP:1778313600000
2026-05-09T12:00:00Z,1778328000000,BTCUSDT,80303.5,80569.1,80182.5,80484.7,566521.8,5665.218,455157816.56627,1,okx:BTC-USDT-SWAP:1778328000000
2026-05-09T16:00:00Z,1778342400000,BTCUSDT,80484.8,81047.8,80439.4,80900,1066079.39,10660.7939,861055879.59955,1,okx:BTC-USDT-SWAP:1778342400000
2026-05-09T20:00:00Z,1778356800000,BTCUSDT,80900,80908.9,80583.8,80631.6,272951.14,2729.5114,220378945.72244,1,okx:BTC-USDT-SWAP:1778356800000
2026-05-10T00:00:00Z,1778371200000,BTCUSDT,80631.6,80847,80534.5,80731.5,374277.97,3742.7797,301938643.3103,1,okx:BTC-USDT-SWAP:1778371200000
2026-05-10T04:00:00Z,1778385600000,BTCUSDT,80731.4,80808,80620,80700.1,245484.1,2454.841,198127696.41038,1,okx:BTC-USDT-SWAP:1778385600000
2026-05-10T08:00:00Z,1778400000000,BTCUSDT,80700.1,80936.3,80650.1,80781.6,485054.94,4850.5494,391883919.26764,1,okx:BTC-USDT-SWAP:1778400000000
2026-05-10T12:00:00Z,1778414400000,BTCUSDT,80781.7,81435.4,80732.2,81374.5,814968.87,8149.6887,660597389.58524,1,okx:BTC-USDT-SWAP:1778414400000
2026-05-10T16:00:00Z,1778428800000,BTCUSDT,81374.6,81550,81104,81393.1,810328.19,8103.2819,659067339.34715,1,okx:BTC-USDT-SWAP:1778428800000
2026-05-10T20:00:00Z,1778443200000,BTCUSDT,81393.2,82464.1,80228,82182.8,2831471.05,28314.7105,2307057450.26132,1,okx:BTC-USDT-SWAP:1778443200000
2026-05-11T00:00:00Z,1778457600000,BTCUSDT,82182.9,82364.3,80500,80700.7,2025039.53,20250.3953,1645524721.27388,1,okx:BTC-USDT-SWAP:1778457600000
2026-05-11T04:00:00Z,1778472000000,BTCUSDT,80700.8,81021.7,80612.7,80706.3,628275.42,6282.7542,507573369.21692,1,okx:BTC-USDT-SWAP:1778472000000
2026-05-11T08:00:00Z,1778486400000,BTCUSDT,80706.3,81157.1,80577.5,81152.9,690745.37,6907.4537,558941232.28141,1,okx:BTC-USDT-SWAP:1778486400000
