capture_sequence,exchange_ts,exchange_ts_ms,local_receive_ts,monotonic_ns,venue_symbol,symbol,trade_id,price,size,side,source_record_id
1,2026-06-20T17:36:34.875000Z,1781976994875,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329468,63760,3.28,buy,okx-aligned-trade:BTC-USDT-SWAP:1:2718329468
1,2026-06-20T17:36:34.880000Z,1781976994880,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329469,63759.9,8.63,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329469
1,2026-06-20T17:36:35.318000Z,1781976995318,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329470,63760,1.86,buy,okx-aligned-trade:BTC-USDT-SWAP:1:2718329470
1,2026-06-20T17:36:35.429000Z,1781976995429,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329471,63760,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:1:2718329471
1,2026-06-20T17:36:35.459000Z,1781976995459,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329477,63760,4.57,buy,okx-aligned-trade:BTC-USDT-SWAP:1:2718329477
1,2026-06-20T17:36:35.459000Z,1781976995459,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329476,63760,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:1:2718329476
1,2026-06-20T17:36:35.459000Z,1781976995459,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329475,63760,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:1:2718329475
1,2026-06-20T17:36:35.459000Z,1781976995459,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329474,63760,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:1:2718329474
1,2026-06-20T17:36:35.459000Z,1781976995459,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329473,63760,15.68,buy,okx-aligned-trade:BTC-USDT-SWAP:1:2718329473
1,2026-06-20T17:36:35.459000Z,1781976995459,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329472,63760,0.72,buy,okx-aligned-trade:BTC-USDT-SWAP:1:2718329472
1,2026-06-20T17:36:35.533000Z,1781976995533,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329482,63760,1.35,buy,okx-aligned-trade:BTC-USDT-SWAP:1:2718329482
1,2026-06-20T17:36:35.533000Z,1781976995533,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329481,63760,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:1:2718329481
1,2026-06-20T17:36:35.533000Z,1781976995533,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329480,63760,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:1:2718329480
1,2026-06-20T17:36:35.533000Z,1781976995533,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329479,63760,0.13,buy,okx-aligned-trade:BTC-USDT-SWAP:1:2718329479
1,2026-06-20T17:36:35.533000Z,1781976995533,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329478,63760,0.32,buy,okx-aligned-trade:BTC-USDT-SWAP:1:2718329478
1,2026-06-20T17:36:35.999000Z,1781976995999,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329484,63759.9,0.01,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329484
1,2026-06-20T17:36:35.999000Z,1781976995999,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329483,63759.9,0.01,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329483
1,2026-06-20T17:36:36.104000Z,1781976996104,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329485,63760,2,buy,okx-aligned-trade:BTC-USDT-SWAP:1:2718329485
1,2026-06-20T17:36:36.144000Z,1781976996144,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329486,63759.9,0.01,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329486
1,2026-06-20T17:36:36.619000Z,1781976996619,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329487,63760,20,buy,okx-aligned-trade:BTC-USDT-SWAP:1:2718329487
1,2026-06-20T17:36:36.625000Z,1781976996625,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329496,63759.9,0.31,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329496
1,2026-06-20T17:36:36.625000Z,1781976996625,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329495,63759.9,0.3,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329495
1,2026-06-20T17:36:36.625000Z,1781976996625,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329494,63759.9,0.01,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329494
1,2026-06-20T17:36:36.625000Z,1781976996625,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329493,63759.9,0.02,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329493
1,2026-06-20T17:36:36.625000Z,1781976996625,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329492,63759.9,0.25,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329492
1,2026-06-20T17:36:36.625000Z,1781976996625,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329491,63759.9,0.01,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329491
1,2026-06-20T17:36:36.625000Z,1781976996625,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329490,63759.9,0.01,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329490
1,2026-06-20T17:36:36.625000Z,1781976996625,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329489,63759.9,0.01,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329489
1,2026-06-20T17:36:36.625000Z,1781976996625,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329488,63759.9,0.01,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329488
1,2026-06-20T17:36:36.627000Z,1781976996627,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329503,63759.9,0.16,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329503
1,2026-06-20T17:36:36.627000Z,1781976996627,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329502,63759.9,0.15,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329502
1,2026-06-20T17:36:36.627000Z,1781976996627,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329501,63759.9,0.04,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329501
1,2026-06-20T17:36:36.627000Z,1781976996627,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329500,63759.9,0.04,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329500
1,2026-06-20T17:36:36.627000Z,1781976996627,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329499,63759.9,0.01,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329499
1,2026-06-20T17:36:36.627000Z,1781976996627,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329498,63759.9,0.08,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329498
1,2026-06-20T17:36:36.627000Z,1781976996627,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329497,63759.9,0.17,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329497
1,2026-06-20T17:36:36.629000Z,1781976996629,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329513,63759.9,0.22,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329513
1,2026-06-20T17:36:36.629000Z,1781976996629,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329512,63759.9,0.18,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329512
1,2026-06-20T17:36:36.629000Z,1781976996629,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329511,63759.9,1.25,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329511
1,2026-06-20T17:36:36.629000Z,1781976996629,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329510,63759.9,0.14,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329510
1,2026-06-20T17:36:36.629000Z,1781976996629,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329509,63759.9,0.09,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329509
1,2026-06-20T17:36:36.629000Z,1781976996629,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329508,63759.9,0.01,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329508
1,2026-06-20T17:36:36.629000Z,1781976996629,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329507,63759.9,0.01,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329507
1,2026-06-20T17:36:36.629000Z,1781976996629,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329506,63759.9,0.01,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329506
1,2026-06-20T17:36:36.629000Z,1781976996629,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329505,63759.9,0.1,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329505
1,2026-06-20T17:36:36.629000Z,1781976996629,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329504,63759.9,0.08,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329504
1,2026-06-20T17:36:36.630000Z,1781976996630,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329519,63759.2,0.01,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329519
1,2026-06-20T17:36:36.630000Z,1781976996630,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329518,63759.8,0.01,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329518
1,2026-06-20T17:36:36.630000Z,1781976996630,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329517,63759.9,0.02,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329517
1,2026-06-20T17:36:36.630000Z,1781976996630,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329516,63759.9,0.1,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329516
1,2026-06-20T17:36:36.630000Z,1781976996630,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329515,63759.9,0.01,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329515
1,2026-06-20T17:36:36.630000Z,1781976996630,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329514,63759.9,0.45,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329514
1,2026-06-20T17:36:36.631000Z,1781976996631,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329520,63759.2,0.01,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329520
1,2026-06-20T17:36:36.632000Z,1781976996632,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329527,63756.9,0.01,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329527
1,2026-06-20T17:36:36.632000Z,1781976996632,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329526,63757,0.31,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329526
1,2026-06-20T17:36:36.632000Z,1781976996632,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329525,63757,0.15,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329525
1,2026-06-20T17:36:36.632000Z,1781976996632,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329524,63757.2,0.01,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329524
1,2026-06-20T17:36:36.632000Z,1781976996632,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329523,63757.7,0.01,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329523
1,2026-06-20T17:36:36.632000Z,1781976996632,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329522,63757.7,0.01,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329522
1,2026-06-20T17:36:36.632000Z,1781976996632,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329521,63758.6,0.01,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329521
1,2026-06-20T17:36:36.634000Z,1781976996634,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329534,63756.2,0.02,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329534
1,2026-06-20T17:36:36.634000Z,1781976996634,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329533,63756.2,0.01,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329533
1,2026-06-20T17:36:36.634000Z,1781976996634,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329532,63756.3,2,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329532
1,2026-06-20T17:36:36.634000Z,1781976996634,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329531,63756.4,0.02,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329531
1,2026-06-20T17:36:36.634000Z,1781976996634,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329530,63756.4,0.01,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329530
1,2026-06-20T17:36:36.634000Z,1781976996634,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329529,63756.6,0.01,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329529
1,2026-06-20T17:36:36.634000Z,1781976996634,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329528,63756.8,0.01,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329528
1,2026-06-20T17:36:36.635000Z,1781976996635,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329535,63756.2,0.09,buy,okx-aligned-trade:BTC-USDT-SWAP:1:2718329535
1,2026-06-20T17:36:36.636000Z,1781976996636,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329536,63756.1,0.19,buy,okx-aligned-trade:BTC-USDT-SWAP:1:2718329536
1,2026-06-20T17:36:36.637000Z,1781976996637,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329546,63754.1,0.01,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329546
1,2026-06-20T17:36:36.637000Z,1781976996637,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329545,63754.2,0.01,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329545
1,2026-06-20T17:36:36.637000Z,1781976996637,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329544,63754.4,0.01,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329544
1,2026-06-20T17:36:36.637000Z,1781976996637,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329543,63754.5,0.02,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329543
1,2026-06-20T17:36:36.637000Z,1781976996637,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329542,63754.5,0.01,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329542
1,2026-06-20T17:36:36.637000Z,1781976996637,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329541,63754.6,0.01,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329541
1,2026-06-20T17:36:36.637000Z,1781976996637,2026-06-20T17:36:39Z,1604555264617447,BTC-USDT-SWAP,BTCUSDT,2718329540,63754.9,0.01,sell,okx-aligned-trade:BTC-USDT-SWAP:1:2718329540
